date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:43	737512/737512	---M--	200	added ('OK')	image/jpeg	etag:f3f09d725171fa29ecb68a337a210fc8	http://static.showit.co/1600/nY5Erht9Qr2eS6vyuUH8VA/65601/ktp_9787.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/nY5Erht9Qr2eS6vyuUH8VA/65601/ktp_9787.jpg	(from https://amandaseasholtz.com/weddings)
14:55:44	788418/788418	---M--	200	added ('OK')	image/jpeg	etag:515c73a615f6fb0874c5c3ddbea28165	http://static.showit.co/1600/69zD7HyaTyi_viQ1m847fw/65601/c75a0742.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/69zD7HyaTyi_viQ1m847fw/65601/c75a0742.jpg	(from https://amandaseasholtz.com/weddings)
14:55:52	562498/562498	---M--	200	added ('OK')	image/jpeg	etag:b6e36c3d8fbd687a00add29463448e8b	http://static.showit.co/1600/NCBnne4uQAekkrWXSCt2uA/65601/c75a0968.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/NCBnne4uQAekkrWXSCt2uA/65601/c75a0968.jpg	(from https://amandaseasholtz.com/weddings)
14:56:11	445415/445415	---M--	200	added ('OK')	image/jpeg	etag:54dc98e5fd885098b753438976c1f68c	http://static.showit.co/1600/SLCY9s40R7i05IT7MB1okg/65601/c75a1041.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/SLCY9s40R7i05IT7MB1okg/65601/c75a1041.jpg	(from https://amandaseasholtz.com/weddings)
14:57:13	501089/501089	---M--	200	added ('OK')	image/jpeg	etag:8ba1c20e312bfc84b5babca8bd12818b	http://static.showit.co/1600/PayYxLE3R3CD7ElMFBJBQQ/65601/c75a1852.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/PayYxLE3R3CD7ElMFBJBQQ/65601/c75a1852.jpg	(from https://amandaseasholtz.com/weddings)
14:57:41	726303/726303	---M--	200	added ('OK')	image/jpeg	etag:c18062b40d2fd5515ee7842ccd79c027	http://static.showit.co/1600/g_vzyBQHSriIkn_palb2ug/65601/c75a1526.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/g_vzyBQHSriIkn_palb2ug/65601/c75a1526.jpg	(from https://amandaseasholtz.com/weddings)
14:57:48	599604/599604	---M--	200	added ('OK')	image/jpeg	etag:41b420c56222ed87adb2c7909a79f790	http://static.showit.co/1600/HqiPA6GTS7ywVaGVrpBY9A/65601/c75a2265.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/HqiPA6GTS7ywVaGVrpBY9A/65601/c75a2265.jpg	(from https://amandaseasholtz.com/weddings)
14:58:31	1034235/1034235	---M--	200	added ('OK')	image/jpeg	etag:c84a56e379384832d2f2eb7566e9a2f6	http://static.showit.co/1600/3j7QBiSqSLaBGTSsiZiqcg/65601/c75a1816.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/3j7QBiSqSLaBGTSsiZiqcg/65601/c75a1816.jpg	(from https://amandaseasholtz.com/weddings)
14:59:17	766810/766810	---M--	200	added ('OK')	image/jpeg	etag:6fde6c61da705eb290eee5b3cdb4eb14	http://static.showit.co/1600/Iz3FpgvbQ2ivDqb04WknJw/65601/c75a2454.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Iz3FpgvbQ2ivDqb04WknJw/65601/c75a2454.jpg	(from https://amandaseasholtz.com/weddings)
14:59:54	773842/773842	---M--	200	added ('OK')	image/jpeg	etag:0f09ac0b6ca75c6197814352ecc154da	http://static.showit.co/1600/ZPW5IKOjRDiIMiPVmfKPOQ/65601/c75a2462.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/ZPW5IKOjRDiIMiPVmfKPOQ/65601/c75a2462.jpg	(from https://amandaseasholtz.com/weddings)
15:00:20	983067/983067	---M--	200	added ('OK')	image/jpeg	etag:8e6a9cd73387a3c35cbfc050d18e7144	http://static.showit.co/1600/WoM7hmpySBm6qsqqVEWvTA/65601/c75a2458.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/WoM7hmpySBm6qsqqVEWvTA/65601/c75a2458.jpg	(from https://amandaseasholtz.com/weddings)
15:01:02	641826/641826	---M--	200	added ('OK')	image/jpeg	etag:b9d5d150c05f65554d688ca4a3d088fb	http://static.showit.co/1600/Bcn9HcLOSEqvw7tSq8r-Fw/65601/c75a2481.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Bcn9HcLOSEqvw7tSq8r-Fw/65601/c75a2481.jpg	(from https://amandaseasholtz.com/weddings)
15:01:25	1077988/1077988	---M--	200	added ('OK')	image/jpeg	etag:c355eea029e525d05885dfe99b99d9ea	http://static.showit.co/1600/LE7YDC_vTg-kW8vjzVhIPw/65601/c75a2469.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/LE7YDC_vTg-kW8vjzVhIPw/65601/c75a2469.jpg	(from https://amandaseasholtz.com/weddings)
15:02:00	776762/776762	---M--	200	added ('OK')	image/jpeg	etag:90d19dcc025e53dfb674f1d010a59a7f	http://static.showit.co/1600/hJ79L7MxRZGozXR-m2ES1Q/65601/c75a2528.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/hJ79L7MxRZGozXR-m2ES1Q/65601/c75a2528.jpg	(from https://amandaseasholtz.com/weddings)
15:02:47	903770/903770	---M--	200	added ('OK')	image/jpeg	etag:2db400a1ff2658cdb88ae473b790d816	http://static.showit.co/1600/27kQBrJGRNqWK2PlYk8dAQ/65601/c75a2634-2.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/27kQBrJGRNqWK2PlYk8dAQ/65601/c75a2634-2.jpg	(from https://amandaseasholtz.com/weddings)
15:03:20	494367/494367	---M--	200	added ('OK')	image/jpeg	etag:477a2f0385c86baad5322624808fc241	http://static.showit.co/1600/br71P2JqQQKldgCWlcgkzw/65601/c75a2766.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/br71P2JqQQKldgCWlcgkzw/65601/c75a2766.jpg	(from https://amandaseasholtz.com/weddings)
15:03:59	1092139/1092139	---M--	200	added ('OK')	image/jpeg	etag:60310a93ef2561e1e3f14df27a72cb26	http://static.showit.co/1600/Q_D1BpeeRt63vKEBERiRAg/65601/c75a2641.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/Q_D1BpeeRt63vKEBERiRAg/65601/c75a2641.jpg	(from https://amandaseasholtz.com/weddings)
15:04:01	961349/961349	---M--	200	added ('OK')	image/jpeg	etag:9fd57af879ed7ff8bafae74fd83140e4	http://static.showit.co/1600/WGKBDlRgS2yJIS2Jc4zSoA/65601/c75a2662.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/WGKBDlRgS2yJIS2Jc4zSoA/65601/c75a2662.jpg	(from https://amandaseasholtz.com/weddings)
15:04:48	302253/302253	---M--	200	added ('OK')	image/jpeg	etag:6760c9ca4c26056939390b3c3c904533	http://static.showit.co/1600/abrC6syqQXaJ_oUykQP6xg/65601/c75a2842.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/abrC6syqQXaJ_oUykQP6xg/65601/c75a2842.jpg	(from https://amandaseasholtz.com/weddings)
15:05:23	753965/753965	---M--	200	added ('OK')	image/jpeg	etag:4e72eb5d3517edfd46ff8d40d9c03c4b	http://static.showit.co/1600/9No_03D9Sm2rcnSpHWIJYw/65601/c75a2822.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/9No_03D9Sm2rcnSpHWIJYw/65601/c75a2822.jpg	(from https://amandaseasholtz.com/weddings)
15:06:22	865075/865075	---M--	200	added ('OK')	image/jpeg	etag:b56c86a960a39df65469dc7c5c0c04f9	http://static.showit.co/1600/7ntS7Ru2Tr2eEowSznwU3w/65601/c75a2872.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/7ntS7Ru2Tr2eEowSznwU3w/65601/c75a2872.jpg	(from https://amandaseasholtz.com/weddings)
15:06:43	750626/750626	---M--	200	added ('OK')	image/jpeg	etag:42fe6f3bc6b7b946422752d4e3a26773	http://static.showit.co/1600/iqMxTOMBQpOiB6YCiHUzbA/65601/ktp_1220.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/iqMxTOMBQpOiB6YCiHUzbA/65601/ktp_1220.jpg	(from https://amandaseasholtz.com/weddings)
15:07:02	769155/769155	---M--	200	added ('OK')	image/jpeg	etag:c3e3199c30e83908da0a268d39d8e954	http://static.showit.co/1600/-3981hd7R_STtk9SH0iDaA/65601/c75a3080.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/-3981hd7R_STtk9SH0iDaA/65601/c75a3080.jpg	(from https://amandaseasholtz.com/weddings)
15:07:08	1889211/1889211	---M--	200	added ('OK')	image/jpeg	etag:0ca297c80df54b87b0241116092080cf	http://static.showit.co/1600/zgFHTvuQQn2XUUjSOWnOVQ/65601/c75a2795.jpg	C:/Users/mandy/Desktop/Website/Amanda_Daseasholtz/web/static.showit.co/1600/zgFHTvuQQn2XUUjSOWnOVQ/65601/c75a2795.jpg	(from https://amandaseasholtz.com/weddings)
